ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERDATE,PRODUCTLINE,CITY,COUNTRY,DEALSIZE,TOTAL_SALES
10331,20,100.0,2004-11-17,Motorcycles,Philadelphia,USA,Medium,2000.0
10341,38,100.0,2004-11-24,Motorcycles,Salzburg,Austria,Medium,3800.0
10356,26,100.0,2004-12-09,Motorcycles,Paris,France,Medium,2600.0
10365,44,100.0,2005-01-07,Motorcycles,New Bedford,USA,Medium,4400.0
10375,49,100.0,2005-02-03,Motorcycles,Nantes,France,Medium,4900.0
10390,22,100.0,2005-03-04,Motorcycles,San Rafael,USA,Medium,2200.0
10403,31,68.34,2005-04-08,Motorcycles,Liverpool,UK,Small,2118.54
10105,41,70.67,2003-02-11,Ships,Kobenhavn,Denmark,Small,2897.4700000000003
10119,25,76.67,2003-04-28,Ships,Salzburg,Austria,Small,1916.75
10129,31,60.0,2003-06-12,Ships,London,UK,Small,1860.0
10142,41,64.0,2003-08-08,Ships,San Rafael,USA,Small,2624.0
10153,43,64.67,2003-09-28,Ships,Madrid,Spain,Small,2780.81
10167,43,75.34,2003-10-23,Ships,Boras,Sweden,Medium,3239.6200000000003
10177,24,76.0,2003-11-07,Ships,Madrid,Spain,Small,1824.0
10185,21,54.0,2003-11-14,Ships,New Bedford,USA,Small,1134.0
10197,23,64.67,2003-11-26,Ships,Barcelona,Spain,Small,1487.41
10208,38,74.67,2004-01-02,Ships,Lyon,France,Small,2837.46
10222,31,62.67,2004-02-19,Ships,San Diego,USA,Small,1942.77
10233,36,70.67,2004-03-29,Ships,Newark,USA,Small,2544.12
10248,36,71.34,2004-05-07,Ships,NYC,USA,Small,2568.2400000000002
10261,34,62.0,2004-06-17,Ships,Montreal,Canada,Small,2108.0
10273,21,65.34,2004-07-21,Ships,Bruxelles,Belgium,Small,1372.14
10283,45,78.67,2004-08-20,Ships,Tsawassen,Canada,Medium,3540.15
10295,26,75.34,2004-09-10,Ships,Boston,USA,Small,1958.8400000000001
10306,50,54.0,2004-10-14,Ships,Manchester,UK,Small,2700.0
10315,41,62.0,2004-10-29,Ships,Nantes,France,Small,2542.0
10326,39,60.0,2004-11-09,Ships,Lule,Sweden,Small,2340.0
10339,22,100.0,2004-11-23,Ships,Minato-ku,Japan,Small,2200.0
10350,46,76.67,2004-12-02,Ships,Madrid,Spain,Medium,3526.82
10373,44,100.0,2005-01-31,Ships,Oulu,Finland,Medium,4400.0
10385,25,77.34,2005-02-28,Ships,San Rafael,USA,Small,1933.5
10396,39,66.67,2005-03-23,Ships,San Rafael,USA,Small,2600.13
10414,37,71.34,2005-05-06,Ships,Boston,USA,Small,2639.58
10106,31,100.0,2003-02-17,Planes,Bergamo,Italy,Medium,3100.0
10120,47,82.21,2003-04-29,Planes,Melbourne,Australia,Medium,3863.87
10133,24,77.64,2003-06-27,Planes,Madrid,Spain,Small,1863.3600000000001
10143,36,100.0,2003-08-10,Planes,New Bedford,USA,Medium,3600.0
10156,48,100.0,2003-10-08,Planes,Madrid,Spain,Medium,4800.0
10168,28,98.65,2003-10-28,Planes,Burlingame,USA,Small,2762.2000000000003
10199,48,83.12,2003-12-01,Planes,Burbank,USA,Medium,3989.76
10210,21,78.55,2004-01-12,Planes,Osaka,Japan,Small,1649.55
10223,25,100.0,2004-02-20,Planes,Melbourne,Australia,Small,2500.0
10235,25,100.0,2004-04-02,Planes,Tsawassen,Canada,Small,2500.0
10250,31,91.34,2004-05-11,Planes,San Jose,USA,Small,2831.54
10262,40,84.03,2004-06-24,Planes,Madrid,Spain,Medium,3361.2
10275,32,89.51,2004-07-23,Planes,Nantes,France,Small,2864.32
10284,24,83.12,2004-08-21,Planes,Oslo,Norway,Small,1994.88
10296,42,100.0,2004-09-15,Planes,Munich,Germany,Medium,4200.0
10308,21,100.0,2004-10-15,Planes,White Plains,USA,Small,2100.0
10316,34,82.21,2004-11-01,Planes,Cowes,UK,Small,2795.14
10328,27,100.0,2004-11-12,Planes,Bergamo,Italy,Small,2700.0
10340,30,88.6,2004-11-24,Planes,Barcelona,Spain,Small,2658.0
10353,39,100.0,2004-12-04,Planes,Glendale,USA,Medium,3900.0
10361,20,60.54,2004-12-17,Planes,Chatswood,Australia,Small,1210.8
10375,37,81.87,2005-02-03,Planes,Nantes,France,Medium,3029.19
10388,46,100.0,2005-03-03,Planes,New Bedford,USA,Large,4600.0
10398,47,87.69,2005-03-30,Planes,Reims,France,Medium,4121.43
10401,11,100.0,2005-04-03,Planes,Newark,USA,Small,1100.0
10416,23,91.34,2005-05-10,Planes,Reggio Emilia,Italy,Small,2100.82
10105,29,70.15,2003-02-11,Ships,Kobenhavn,Denmark,Small,2034.3500000000001
10117,38,79.68,2003-04-16,Ships,Singapore,Singapore,Medium,3027.84
10128,32,97.0,2003-06-06,Ships,Madrid,Spain,Medium,3104.0
10142,43,84.01,2003-08-08,Ships,San Rafael,USA,Medium,3612.4300000000003
10153,31,87.48,2003-09-28,Ships,Madrid,Spain,Small,2711.88
10166,29,100.0,2003-10-21,Ships,New Bedford,USA,Medium,2900.0
10177,31,88.34,2003-11-07,Ships,Madrid,Spain,Small,2738.54
10185,30,94.4,2003-11-14,Ships,New Bedford,USA,Small,2832.0
10196,50,94.4,2003-11-26,Ships,New Haven,USA,Medium,4720.0
10208,40,80.55,2004-01-02,Ships,Lyon,France,Medium,3222.0
10221,23,97.0,2004-02-18,Ships,Bruxelles,Belgium,Small,2231.0
10232,26,88.34,2004-03-20,Ships,Cowes,UK,Small,2296.84
10248,40,100.0,2004-05-07,Ships,NYC,USA,Medium,4000.0
10273,21,100.0,2004-07-21,Ships,Bruxelles,Belgium,Small,2100.0
10282,43,86.61,2004-08-20,Ships,San Rafael,USA,Medium,3724.23
10293,29,71.89,2004-09-09,Ships,Torino,Italy,Small,2084.81
10306,38,91.81,2004-10-14,Ships,Manchester,UK,Medium,3488.78
10314,23,76.22,2004-10-22,Ships,Aaarhus,Denmark,Small,1753.06
10327,20,100.0,2004-11-10,Ships,Kobenhavn,Denmark,Medium,2000.0
10337,36,70.3,2004-11-21,Ships,NYC,USA,Small,2530.7999999999997
10350,28,100.0,2004-12-02,Ships,Madrid,Spain,Small,2800.0
10372,44,100.0,2005-01-26,Ships,Minato-ku,Japan,Medium,4400.0
10384,49,100.0,2005-02-23,Ships,San Francisco,USA,Medium,4900.0
10397,32,80.55,2005-03-28,Ships,Toulouse,France,Small,2577.6
10414,34,100.0,2005-05-06,Ships,Boston,USA,Medium,3400.0
10106,30,100.0,2003-02-17,Ships,Bergamo,Italy,Medium,3000.0
10119,29,94.14,2003-04-28,Ships,Salzburg,Austria,Small,2730.06
10131,22,85.99,2003-06-16,Ships,Glendale,USA,Small,1891.78
10143,26,100.0,2003-08-10,Ships,New Bedford,USA,Small,2600.0
10155,32,91.43,2003-10-06,Ships,Helsinki,Finland,Small,2925.76
10167,29,100.0,2003-10-23,Ships,Boras,Sweden,Small,2900.0
10178,34,96.86,2003-11-08,Ships,Toulouse,France,Medium,3293.24
10186,24,99.57,2003-11-14,Ships,London,UK,Small,2389.68
10197,24,90.52,2003-11-26,Ships,Barcelona,Spain,Small,2172.48
10209,33,88.71,2004-01-09,Ships,Los Angeles,USA,Small,2927.43
10222,26,100.0,2004-02-19,Ships,San Diego,USA,Small,2600.0
10249,40,95.95,2004-05-08,Ships,Cambridge,USA,Medium,3838.0
10262,44,94.14,2004-06-24,Ships,Madrid,Spain,Medium,4142.16
10274,24,90.52,2004-07-21,Ships,Brickhaven,USA,Small,2172.48
10283,20,94.14,2004-08-20,Ships,Tsawassen,Canada,Small,1882.8
10296,34,100.0,2004-09-15,Ships,Munich,Germany,Medium,3400.0
10307,34,97.76,2004-10-14,Ships,Philadelphia,USA,Medium,3323.84
10316,45,93.24,2004-11-01,Ships,Cowes,UK,Medium,4195.8
10328,41,100.0,2004-11-12,Ships,Bergamo,Italy,Medium,4100.0
10339,55,71.25,2004-11-23,Ships,Minato-ku,Japan,Medium,3918.75
10352,23,100.0,2004-12-03,Ships,Brickhaven,USA,Small,2300.0
10361,24,45.39,2004-12-17,Ships,Chatswood,Australia,Small,1089.3600000000001
10373,32,84.41,2005-01-31,Ships,Oulu,Finland,Small,2701.12
10386,29,85.76,2005-03-01,Ships,Madrid,Spain,Small,2487.04
10398,36,100.0,2005-03-30,Ships,Reims,France,Medium,3600.0
10400,46,87.8,2005-04-01,Ships,San Jose,USA,Medium,4038.7999999999997
10415,32,95.95,2005-05-09,Ships,Glen Waverly,Australia,Medium,3070.4
10106,34,100.0,2003-02-17,Planes,Bergamo,Italy,Medium,3400.0
10120,24,100.0,2003-04-29,Planes,Melbourne,Australia,Small,2400.0
10131,40,100.0,2003-06-16,Planes,Glendale,USA,Medium,4000.0
10143,26,82.77,2003-08-10,Planes,New Bedford,USA,Small,2152.02
10155,20,100.0,2003-10-06,Planes,Helsinki,Finland,Small,2000.0
10168,31,100.0,2003-10-28,Planes,Burlingame,USA,Medium,3100.0
10178,22,87.75,2003-11-08,Planes,Toulouse,France,Small,1930.5
10198,42,100.0,2003-11-27,Planes,Makati City,Philippines,Medium,4200.0
10210,26,99.72,2004-01-12,Planes,Osaka,Japan,Small,2592.72
10222,37,87.75,2004-02-19,Planes,San Diego,USA,Medium,3246.75
10235,38,88.75,2004-04-02,Planes,Tsawassen,Canada,Medium,3372.5
10250,35,100.0,2004-05-11,Planes,San Jose,USA,Medium,3500.0
10262,33,90.75,2004-06-24,Planes,Madrid,Spain,Small,2994.75
10275,39,100.0,2004-07-23,Planes,Nantes,France,Medium,3900.0
10284,45,100.0,2004-08-21,Planes,Oslo,Norway,Medium,4500.0
10296,24,100.0,2004-09-15,Planes,Munich,Germany,Small,2400.0
10308,35,88.75,2004-10-15,Planes,White Plains,USA,Medium,3106.25
10316,23,100.0,2004-11-01,Planes,Cowes,UK,Small,2300.0
10328,37,100.0,2004-11-12,Planes,Bergamo,Italy,Medium,3700.0
10340,55,87.75,2004-11-24,Planes,Barcelona,Spain,Medium,4826.25
10352,49,100.0,2004-12-03,Planes,Brickhaven,USA,Medium,4900.0
10361,26,100.0,2004-12-17,Planes,Chatswood,Australia,Small,2600.0
10375,33,100.0,2005-02-03,Planes,Nantes,France,Medium,3300.0
10386,37,83.84,2005-03-01,Planes,Madrid,Spain,Medium,3102.08
10398,22,86.76,2005-03-30,Planes,Reims,France,Small,1908.72
10401,85,88.75,2005-04-03,Planes,Newark,USA,Large,7543.75
10416,22,100.0,2005-05-10,Planes,Reggio Emilia,Italy,Small,2200.0
10105,31,65.77,2003-02-11,Ships,Kobenhavn,Denmark,Small,2038.87
10119,38,65.77,2003-04-28,Ships,Salzburg,Austria,Small,2499.2599999999998
10129,45,85.29,2003-06-12,Ships,London,UK,Medium,3838.05
10143,31,85.29,2003-08-10,Ships,New Bedford,USA,Small,2643.9900000000002
10154,36,64.33,2003-10-02,Ships,Glendale,USA,Small,2315.88
10167,46,70.11,2003-10-23,Ships,Boras,Sweden,Medium,3225.06
10177,32,76.62,2003-11-07,Ships,Madrid,Spain,Small,2451.84
10185,39,57.82,2003-11-14,Ships,New Bedford,USA,Small,2254.98
10197,50,78.79,2003-11-26,Ships,Barcelona,Spain,Medium,3939.5000000000005
10208,46,74.45,2004-01-02,Ships,Lyon,France,Medium,3424.7000000000003
10222,36,80.95,2004-02-19,Ships,San Diego,USA,Small,2914.2000000000003
10233,29,82.4,2004-03-29,Ships,Newark,USA,Small,2389.6000000000004
10248,32,75.89,2004-05-07,Ships,NYC,USA,Small,2428.48
10261,44,68.67,2004-06-17,Ships,Montreal,Canada,Medium,3021.48
10273,42,62.16,2004-07-21,Ships,Bruxelles,Belgium,Small,2610.72
10283,47,65.77,2004-08-20,Ships,Tsawassen,Canada,Medium,3091.1899999999996
10295,44,58.55,2004-09-10,Ships,Boston,USA,Small,2576.2
10306,43,75.17,2004-10-14,Ships,Manchester,UK,Medium,3232.31
10316,48,74.45,2004-11-01,Ships,Cowes,UK,Medium,3573.6000000000004
10327,21,96.31,2004-11-10,Ships,Kobenhavn,Denmark,Small,2022.51
10339,50,74.35,2004-11-23,Ships,Minato-ku,Japan,Medium,3717.4999999999995
10350,29,75.35,2004-12-02,Ships,Madrid,Spain,Small,2185.1499999999996
10373,41,70.33,2005-01-31,Ships,Oulu,Finland,Small,2883.5299999999997
10386,37,100.0,2005-03-01,Ships,Madrid,Spain,Medium,3700.0
10397,22,66.5,2005-03-28,Ships,Toulouse,France,Small,1463.0
10414,31,75.89,2005-05-06,Ships,Boston,USA,Small,2352.59
10103,42,100.0,2003-01-29,Classic Cars,Stavern,Norway,Medium,4200.0
10114,42,100.0,2003-04-01,Classic Cars,Paris,France,Medium,4200.0
10126,45,100.0,2003-05-28,Classic Cars,Madrid,Spain,Medium,4500.0
10140,36,100.0,2003-07-24,Classic Cars,Burlingame,USA,Medium,3600.0
10150,20,100.0,2003-09-19,Classic Cars,Singapore,Singapore,Small,2000.0
10164,39,81.93,2003-10-21,Classic Cars,Graz,Austria,Medium,3195.2700000000004
10175,42,85.98,2003-11-06,Classic Cars,London,UK,Medium,3611.1600000000003
10183,23,86.99,2003-11-13,Classic Cars,Philadelphia,USA,Small,2000.77
10194,26,89.01,2003-11-25,Classic Cars,Lyon,France,Small,2314.26
10206,33,100.0,2003-12-05,Classic Cars,Vancouver,Canada,Medium,3300.0
10217,31,88.0,2004-02-04,Classic Cars,Singapore,Singapore,Small,2728.0
10229,50,100.0,2004-03-11,Classic Cars,San Rafael,USA,Medium,5000.0
10245,44,100.0,2004-05-04,Classic Cars,New Haven,USA,Medium,4400.0
10258,45,80.92,2004-06-15,Classic Cars,Minato-ku,Japan,Medium,3641.4
10270,46,88.0,2004-07-19,Classic Cars,Chatswood,Australia,Medium,4048.0
10281,27,85.98,2004-08-19,Classic Cars,Allentown,USA,Small,2321.46
10291,28,100.0,2004-09-08,Classic Cars,Boras,Sweden,Medium,2800.0
10304,40,100.0,2004-10-11,Classic Cars,Versailles,France,Medium,4000.0
10313,30,99.13,2004-10-22,Classic Cars,Vancouver,Canada,Small,2973.8999999999996
10324,34,100.0,2004-11-05,Classic Cars,NYC,USA,Medium,3400.0
10336,46,100.0,2004-11-20,Classic Cars,Paris,France,Large,4600.0
10348,32,82.83,2004-11-01,Classic Cars,Madrid,Spain,Small,2650.56
10358,27,100.0,2004-12-10,Classic Cars,Madrid,Spain,Medium,2700.0
10371,34,100.0,2005-01-23,Classic Cars,San Rafael,USA,Medium,3400.0
10382,34,54.84,2005-02-17,Classic Cars,San Rafael,USA,Small,1864.5600000000002
10411,34,100.0,2005-05-01,Classic Cars,Montreal,Canada,Medium,3400.0
10424,46,80.92,2005-05-31,Classic Cars,Madrid,Spain,Medium,3722.32
10106,32,100.0,2003-02-17,Planes,Bergamo,Italy,Medium,3200.0
10120,24,100.0,2003-04-29,Planes,Melbourne,Australia,Medium,2400.0
10133,27,99.67,2003-06-27,Planes,Madrid,Spain,Small,2691.09
10145,20,100.0,2003-08-25,Planes,Pasadena,USA,Small,2000.0
10168,36,100.0,2003-10-28,Planes,Burlingame,USA,Medium,3600.0
10188,29,100.0,2003-11-18,Planes,Bergen,Norway,Medium,2900.0
10210,25,100.0,2004-01-12,Planes,Osaka,Japan,Small,2500.0
10223,29,100.0,2004-02-20,Planes,Melbourne,Australia,Medium,2900.0
10235,25,96.11,2004-04-02,Planes,Tsawassen,Canada,Small,2402.75
10250,44,100.0,2004-05-11,Planes,San Jose,USA,Medium,4400.0
10263,47,100.0,2004-06-28,Planes,Bridgewater,USA,Medium,4700.0
10275,48,100.0,2004-07-23,Planes,Nantes,France,Medium,4800.0
10285,45,100.0,2004-08-27,Planes,Cambridge,USA,Medium,4500.0
10297,35,100.0,2004-09-16,Planes,Dublin,Ireland,Medium,3500.0
10308,31,100.0,2004-10-15,Planes,White Plains,USA,Medium,3100.0
10318,50,100.0,2004-11-02,Planes,Allentown,USA,Large,5000.0
10328,33,100.0,2004-11-12,Planes,Bergamo,Italy,Medium,3300.0
10340,29,100.0,2004-11-24,Planes,Barcelona,Spain,Medium,2900.0
10353,48,68.8,2004-12-04,Planes,Glendale,USA,Medium,3302.3999999999996
10361,44,72.42,2004-12-17,Planes,Chatswood,Australia,Medium,3186.48
10375,25,66.73,2005-02-03,Planes,Nantes,France,Small,1668.25
10388,50,100.0,2005-03-03,Planes,New Bedford,USA,Large,5000.0
10398,23,100.0,2005-03-30,Planes,Reims,France,Small,2300.0
10401,21,96.11,2005-04-03,Planes,Newark,USA,Small,2018.31
10416,41,100.0,2005-05-10,Planes,Reggio Emilia,Italy,Medium,4100.0
10106,44,74.4,2003-02-17,Planes,Bergamo,Italy,Medium,3273.6000000000004
10120,43,76.0,2003-04-29,Planes,Melbourne,Australia,Medium,3268.0
10143,28,96.0,2003-08-10,Planes,New Bedford,USA,Small,2688.0
10155,43,86.4,2003-10-06,Planes,Helsinki,Finland,Medium,3715.2000000000003
10168,48,96.0,2003-10-28,Planes,Burlingame,USA,Medium,4608.0
10199,38,82.4,2003-12-01,Planes,Burbank,USA,Medium,3131.2000000000003
10210,31,86.4,2004-01-12,Planes,Osaka,Japan,Small,2678.4
10223,26,67.2,2004-02-20,Planes,Melbourne,Australia,Small,1747.2
10235,32,92.0,2004-04-02,Planes,Tsawassen,Canada,Small,2944.0
10250,44,67.2,2004-05-11,Planes,San Jose,USA,Small,2956.8
10262,27,76.0,2004-06-24,Planes,Madrid,Spain,Small,2052.0
10275,43,73.6,2004-07-23,Planes,Nantes,France,Medium,3164.7999999999997
10284,25,69.6,2004-08-21,Planes,Oslo,Norway,Small,1739.9999999999998
10296,22,80.8,2004-09-15,Planes,Munich,Germany,Small,1777.6
10308,21,87.2,2004-10-15,Planes,White Plains,USA,Small,1831.2
10316,48,75.2,2004-11-01,Planes,Cowes,UK,Medium,3609.6000000000004
10328,33,64.0,2004-11-12,Planes,Bergamo,Italy,Small,2112.0
10341,34,100.0,2004-11-24,Planes,Salzburg,Austria,Medium,3400.0
10353,43,81.95,2004-12-04,Planes,Glendale,USA,Medium,3523.85
10361,44,100.0,2004-12-17,Planes,Chatswood,Australia,Medium,4400.0
10375,44,100.0,2005-02-03,Planes,Nantes,France,Medium,4400.0
10386,32,94.34,2005-03-01,Planes,Madrid,Spain,Medium,3018.88
10398,29,65.6,2005-03-30,Planes,Reims,France,Small,1902.3999999999999
10401,77,92.0,2005-04-03,Planes,Newark,USA,Large,7084.0
10416,39,67.2,2005-05-10,Planes,Reggio Emilia,Italy,Small,2620.8
10105,39,81.14,2003-02-11,Ships,Kobenhavn,Denmark,Medium,3164.46
10118,36,100.0,2003-04-21,Ships,Barcelona,Spain,Medium,3600.0
10129,42,91.15,2003-06-12,Ships,London,UK,Medium,3828.3
10142,21,100.0,2003-08-08,Ships,San Rafael,USA,Small,2100.0
10153,50,88.15,2003-09-28,Ships,Madrid,Spain,Medium,4407.5
10167,24,100.0,2003-10-23,Ships,Boras,Sweden,Small,2400.0
10177,44,92.16,2003-11-07,Ships,Madrid,Spain,Medium,4055.04
10185,37,100.0,2003-11-14,Ships,New Bedford,USA,Medium,3700.0
10197,27,92.16,2003-11-26,Ships,Barcelona,Spain,Small,2488.3199999999997
10208,37,100.0,2004-01-02,Ships,Lyon,France,Medium,3700.0
10222,38,100.0,2004-02-19,Ships,San Diego,USA,Medium,3800.0
10232,48,96.16,2004-03-20,Ships,Cowes,UK,Medium,4615.68
10248,30,100.0,2004-05-07,Ships,NYC,USA,Medium,3000.0
10261,25,88.15,2004-06-17,Ships,Montreal,Canada,Small,2203.75
10273,40,86.15,2004-07-21,Ships,Bruxelles,Belgium,Medium,3446.0
10283,22,88.15,2004-08-20,Ships,Tsawassen,Canada,Small,1939.3000000000002
10295,34,100.0,2004-09-10,Ships,Boston,USA,Medium,3400.0
10306,32,90.15,2004-10-14,Ships,Manchester,UK,Small,2884.8
10315,31,86.15,2004-10-29,Ships,Nantes,France,Small,2670.65
10327,43,80.0,2004-11-10,Ships,Kobenhavn,Denmark,Medium,3440.0
10337,31,89.38,2004-11-21,Ships,NYC,USA,Small,2770.7799999999997
10350,31,77.34,2004-12-02,Ships,Madrid,Spain,Small,2397.54
10373,34,96.34,2005-01-31,Ships,Oulu,Finland,Medium,3275.56
10386,45,92.08,2005-03-01,Ships,Madrid,Spain,Medium,4143.6
10397,48,100.0,2005-03-28,Ships,Toulouse,France,Medium,4800.0
10414,28,100.0,2005-05-06,Ships,Boston,USA,Medium,2800.0
10105,22,100.0,2003-02-11,Ships,Kobenhavn,Denmark,Small,2200.0
10117,45,83.42,2003-04-16,Ships,Singapore,Singapore,Medium,3753.9
10129,30,85.41,2003-06-12,Ships,London,UK,Small,2562.2999999999997
10142,38,85.41,2003-08-08,Ships,San Rafael,USA,Medium,3245.58
10153,20,100.0,2003-09-28,Ships,Madrid,Spain,Small,2000.0
10167,28,100.0,2003-10-23,Ships,Boras,Sweden,Medium,2800.0
10177,24,100.0,2003-11-07,Ships,Madrid,Spain,Small,2400.0
10185,22,79.45,2003-11-14,Ships,New Bedford,USA,Small,1747.9
10197,35,93.35,2003-11-26,Ships,Barcelona,Spain,Medium,3267.25
10208,33,85.41,2004-01-02,Ships,Lyon,France,Small,2818.5299999999997
10222,31,95.34,2004-02-19,Ships,San Diego,USA,Small,2955.54
10232,35,82.43,2004-03-20,Ships,Cowes,UK,Small,2885.05
10248,35,90.37,2004-05-07,Ships,NYC,USA,Medium,3162.9500000000003
10261,50,81.43,2004-06-17,Ships,Montreal,Canada,Medium,4071.5000000000005
10273,26,100.0,2004-07-21,Ships,Bruxelles,Belgium,Small,2600.0
10283,38,89.38,2004-08-20,Ships,Tsawassen,Canada,Medium,3396.4399999999996
10294,45,100.0,2004-09-10,Ships,Brickhaven,USA,Medium,4500.0
10306,30,100.0,2004-10-14,Ships,Manchester,UK,Medium,3000.0
10315,37,91.37,2004-10-29,Ships,Nantes,France,Medium,3380.69
10327,37,86.61,2004-11-10,Ships,Kobenhavn,Denmark,Medium,3204.57
10337,36,71.89,2004-11-21,Ships,NYC,USA,Small,2588.04
10350,25,100.0,2004-12-02,Ships,Madrid,Spain,Small,2500.0
10373,37,100.0,2005-01-31,Ships,Oulu,Finland,Medium,3700.0
10386,30,95.48,2005-03-01,Ships,Madrid,Spain,Small,2864.4
10397,36,100.0,2005-03-28,Ships,Toulouse,France,Medium,3600.0
10414,27,90.37,2005-05-06,Ships,Boston,USA,Small,2439.9900000000002
10106,48,61.44,2003-02-17,Planes,Bergamo,Italy,Small,2949.12
10119,26,59.22,2003-04-28,Planes,Salzburg,Austria,Small,1539.72
10131,26,85.13,2003-06-16,Planes,Glendale,USA,Small,2213.38
10143,34,85.87,2003-08-10,Planes,New Bedford,USA,Small,2919.58
10155,44,85.87,2003-10-06,Planes,Helsinki,Finland,Medium,3778.28
10168,39,82.91,2003-10-28,Planes,Burlingame,USA,Medium,3233.49
10178,45,76.25,2003-11-08,Planes,Toulouse,France,Medium,3431.25
10198,40,63.67,2003-11-27,Planes,Makati City,Philippines,Small,2546.8
10210,42,70.33,2004-01-12,Planes,Osaka,Japan,Small,2953.86
10222,43,74.03,2004-02-19,Planes,San Diego,USA,Medium,3183.29
10235,34,72.55,2004-04-02,Planes,Tsawassen,Canada,Small,2466.7
10250,38,62.19,2004-05-11,Planes,San Jose,USA,Small,2363.22
10262,35,71.07,2004-06-24,Planes,Madrid,Spain,Small,2487.45
10275,31,72.55,2004-07-23,Planes,Nantes,France,Small,2249.0499999999997
10284,32,64.41,2004-08-21,Planes,Oslo,Norway,Small,2061.12
10296,47,86.62,2004-09-15,Planes,Munich,Germany,Medium,4071.1400000000003
10308,39,68.11,2004-10-15,Planes,White Plains,USA,Small,2656.29
10316,44,62.19,2004-11-01,Planes,Cowes,UK,Small,2736.3599999999997
10328,39,85.87,2004-11-12,Planes,Bergamo,Italy,Medium,3348.9300000000003
10339,50,57.86,2004-11-23,Planes,Minato-ku,Japan,Small,2893.0
10352,22,75.51,2004-12-03,Planes,Brickhaven,USA,Small,1661.22
10361,35,100.0,2004-12-17,Planes,Chatswood,Australia,Medium,3500.0
10373,45,55.62,2005-01-31,Planes,Oulu,Finland,Small,2502.9
10386,44,86.4,2005-03-01,Planes,Madrid,Spain,Medium,3801.6000000000004
10398,36,87.36,2005-03-30,Planes,Reims,France,Medium,3144.96
10401,28,72.55,2005-04-03,Planes,Newark,USA,Small,2031.3999999999999
10416,43,62.19,2005-05-10,Planes,Reggio Emilia,Italy,Small,2674.17
10106,48,52.64,2003-02-17,Planes,Bergamo,Italy,Small,2526.7200000000003
10119,28,48.17,2003-04-28,Planes,Salzburg,Austria,Small,1348.76
10131,21,41.71,2003-06-16,Planes,Glendale,USA,Small,875.91
10143,37,50.65,2003-08-10,Planes,New Bedford,USA,Small,1874.05
10155,34,49.16,2003-10-06,Planes,Helsinki,Finland,Small,1671.4399999999998
10167,40,41.71,2003-10-23,Planes,Boras,Sweden,Small,1668.4
10178,45,51.15,2003-11-08,Planes,Toulouse,France,Small,2301.75
10186,28,52.14,2003-11-14,Planes,London,UK,Small,1459.92
10197,29,41.71,2003-11-26,Planes,Barcelona,Spain,Small,1209.59
10209,48,44.69,2004-01-09,Planes,Los Angeles,USA,Small,2145.12
10222,31,45.69,2004-02-19,Planes,San Diego,USA,Small,1416.3899999999999
10249,32,57.61,2004-05-08,Planes,Cambridge,USA,Small,1843.52
10262,21,57.11,2004-06-24,Planes,Madrid,Spain,Small,1199.31
10274,32,58.6,2004-07-21,Planes,Brickhaven,USA,Small,1875.2
10283,43,57.61,2004-08-20,Planes,Tsawassen,Canada,Small,2477.23
10296,21,45.19,2004-09-15,Planes,Munich,Germany,Small,948.99
10307,34,53.63,2004-10-14,Planes,Philadelphia,USA,Small,1823.42
10316,34,43.7,2004-11-01,Planes,Cowes,UK,Small,1485.8000000000002
10329,44,86.13,2004-11-15,Planes,NYC,USA,Medium,3789.72
10339,27,76.31,2004-11-23,Planes,Minato-ku,Japan,Small,2060.37
